graph_id,evidence_level,left_family,right_family,js_divergence,total_variation,D1_target_degree,D2_neighbor_coupling,D3_remote_class
RG001,high,M_exact,M_0,0.0,0.0,4,0,D3-0:no-remote
RG001,high,M_exact,M_rho,0.0,0.0,4,0,D3-0:no-remote
RG001,high,M_exact,"M_rho,beta",0.002686,0.047872,4,0,D3-0:no-remote
RG001,high,M_exact,M_star,0.0,0.0,4,0,D3-0:no-remote
RG001,high,M_exact,M_cluster,0.0,0.0,4,0,D3-0:no-remote
RG001,high,M_0,M_rho,0.0,0.0,4,0,D3-0:no-remote
RG001,high,M_0,"M_rho,beta",0.002686,0.047872,4,0,D3-0:no-remote
RG001,high,M_0,M_star,0.0,0.0,4,0,D3-0:no-remote
RG001,high,M_0,M_cluster,0.0,0.0,4,0,D3-0:no-remote
RG001,high,M_rho,"M_rho,beta",0.002686,0.047872,4,0,D3-0:no-remote
RG001,high,M_rho,M_star,0.0,0.0,4,0,D3-0:no-remote
RG001,high,M_rho,M_cluster,0.0,0.0,4,0,D3-0:no-remote
RG001,high,"M_rho,beta",M_star,0.002686,0.047872,4,0,D3-0:no-remote
RG001,high,"M_rho,beta",M_cluster,0.002686,0.047872,4,0,D3-0:no-remote
RG001,high,M_star,M_cluster,0.0,0.0,4,0,D3-0:no-remote
RG001,medium,M_exact,M_0,0.0,0.0,4,0,D3-0:no-remote
RG001,medium,M_exact,M_rho,0.0,0.0,4,0,D3-0:no-remote
RG001,medium,M_exact,"M_rho,beta",0.000521,0.025404,4,0,D3-0:no-remote
RG001,medium,M_exact,M_star,0.0,0.0,4,0,D3-0:no-remote
RG001,medium,M_exact,M_cluster,0.0,0.0,4,0,D3-0:no-remote
RG001,medium,M_0,M_rho,0.0,0.0,4,0,D3-0:no-remote
RG001,medium,M_0,"M_rho,beta",0.000521,0.025404,4,0,D3-0:no-remote
RG001,medium,M_0,M_star,0.0,0.0,4,0,D3-0:no-remote
RG001,medium,M_0,M_cluster,0.0,0.0,4,0,D3-0:no-remote
RG001,medium,M_rho,"M_rho,beta",0.000521,0.025404,4,0,D3-0:no-remote
RG001,medium,M_rho,M_star,0.0,0.0,4,0,D3-0:no-remote
RG001,medium,M_rho,M_cluster,0.0,0.0,4,0,D3-0:no-remote
RG001,medium,"M_rho,beta",M_star,0.000521,0.025404,4,0,D3-0:no-remote
RG001,medium,"M_rho,beta",M_cluster,0.000521,0.025404,4,0,D3-0:no-remote
RG001,medium,M_star,M_cluster,0.0,0.0,4,0,D3-0:no-remote
RG001,low,M_exact,M_0,0.0,0.0,4,0,D3-0:no-remote
RG001,low,M_exact,M_rho,0.0,0.0,4,0,D3-0:no-remote
RG001,low,M_exact,"M_rho,beta",3.7e-05,0.006997,4,0,D3-0:no-remote
RG001,low,M_exact,M_star,0.0,0.0,4,0,D3-0:no-remote
RG001,low,M_exact,M_cluster,0.0,0.0,4,0,D3-0:no-remote
RG001,low,M_0,M_rho,0.0,0.0,4,0,D3-0:no-remote
RG001,low,M_0,"M_rho,beta",3.7e-05,0.006997,4,0,D3-0:no-remote
RG001,low,M_0,M_star,0.0,0.0,4,0,D3-0:no-remote
RG001,low,M_0,M_cluster,0.0,0.0,4,0,D3-0:no-remote
RG001,low,M_rho,"M_rho,beta",3.7e-05,0.006997,4,0,D3-0:no-remote
RG001,low,M_rho,M_star,0.0,0.0,4,0,D3-0:no-remote
RG001,low,M_rho,M_cluster,0.0,0.0,4,0,D3-0:no-remote
RG001,low,"M_rho,beta",M_star,3.7e-05,0.006997,4,0,D3-0:no-remote
RG001,low,"M_rho,beta",M_cluster,3.7e-05,0.006997,4,0,D3-0:no-remote
RG001,low,M_star,M_cluster,0.0,0.0,4,0,D3-0:no-remote
RG002,high,M_exact,M_0,0.03581,0.185467,4,1,D3-0:no-remote
RG002,high,M_exact,M_rho,0.013406,0.124935,4,1,D3-0:no-remote
RG002,high,M_exact,"M_rho,beta",0.010325,0.111465,4,1,D3-0:no-remote
RG002,high,M_exact,M_star,0.03581,0.185467,4,1,D3-0:no-remote
RG002,high,M_exact,M_cluster,0.0,0.0,4,1,D3-0:no-remote
RG002,high,M_0,M_rho,0.005816,0.060533,4,1,D3-0:no-remote
RG002,high,M_0,"M_rho,beta",0.00818,0.074003,4,1,D3-0:no-remote
RG002,high,M_0,M_star,0.0,0.0,4,1,D3-0:no-remote
RG002,high,M_0,M_cluster,0.03581,0.185467,4,1,D3-0:no-remote
RG002,high,M_rho,"M_rho,beta",0.000207,0.01347,4,1,D3-0:no-remote
RG002,high,M_rho,M_star,0.005816,0.060533,4,1,D3-0:no-remote
RG002,high,M_rho,M_cluster,0.013406,0.124935,4,1,D3-0:no-remote
RG002,high,"M_rho,beta",M_star,0.00818,0.074003,4,1,D3-0:no-remote
RG002,high,"M_rho,beta",M_cluster,0.010325,0.111465,4,1,D3-0:no-remote
RG002,high,M_star,M_cluster,0.03581,0.185467,4,1,D3-0:no-remote
RG002,medium,M_exact,M_0,0.002119,0.054831,4,1,D3-0:no-remote
RG002,medium,M_exact,M_rho,0.000354,0.022948,4,1,D3-0:no-remote
RG002,medium,M_exact,"M_rho,beta",0.000141,0.014564,4,1,D3-0:no-remote
RG002,medium,M_exact,M_star,0.002119,0.054831,4,1,D3-0:no-remote
RG002,medium,M_exact,M_cluster,0.0,0.0,4,1,D3-0:no-remote
RG002,medium,M_0,M_rho,0.000742,0.031884,4,1,D3-0:no-remote
RG002,medium,M_0,"M_rho,beta",0.001168,0.040267,4,1,D3-0:no-remote
RG002,medium,M_0,M_star,0.0,0.0,4,1,D3-0:no-remote
RG002,medium,M_0,M_cluster,0.002119,0.054831,4,1,D3-0:no-remote
RG002,medium,M_rho,"M_rho,beta",4.8e-05,0.008384,4,1,D3-0:no-remote
RG002,medium,M_rho,M_star,0.000742,0.031884,4,1,D3-0:no-remote
RG002,medium,M_rho,M_cluster,0.000354,0.022948,4,1,D3-0:no-remote
RG002,medium,"M_rho,beta",M_star,0.001168,0.040267,4,1,D3-0:no-remote
RG002,medium,"M_rho,beta",M_cluster,0.000141,0.014564,4,1,D3-0:no-remote
RG002,medium,M_star,M_cluster,0.002119,0.054831,4,1,D3-0:no-remote
RG002,low,M_exact,M_0,1.9e-05,0.005735,4,1,D3-0:no-remote
RG002,low,M_exact,M_rho,3e-06,0.002135,4,1,D3-0:no-remote
RG002,low,M_exact,"M_rho,beta",1e-06,0.001567,4,1,D3-0:no-remote
RG002,low,M_exact,M_star,1.9e-05,0.005735,4,1,D3-0:no-remote
RG002,low,M_exact,M_cluster,0.0,0.0,4,1,D3-0:no-remote
RG002,low,M_0,M_rho,8e-06,0.003601,4,1,D3-0:no-remote
RG002,low,M_0,"M_rho,beta",3.1e-05,0.007302,4,1,D3-0:no-remote
RG002,low,M_0,M_star,0.0,0.0,4,1,D3-0:no-remote
RG002,low,M_0,M_cluster,1.9e-05,0.005735,4,1,D3-0:no-remote
RG002,low,M_rho,"M_rho,beta",8e-06,0.003702,4,1,D3-0:no-remote
RG002,low,M_rho,M_star,8e-06,0.003601,4,1,D3-0:no-remote
RG002,low,M_rho,M_cluster,3e-06,0.002135,4,1,D3-0:no-remote
RG002,low,"M_rho,beta",M_star,3.1e-05,0.007302,4,1,D3-0:no-remote
RG002,low,"M_rho,beta",M_cluster,1e-06,0.001567,4,1,D3-0:no-remote
RG002,low,M_star,M_cluster,1.9e-05,0.005735,4,1,D3-0:no-remote
RG003,high,M_exact,M_0,0.038339,0.193867,4,2,D3-0:no-remote
RG003,high,M_exact,M_rho,0.019372,0.14372,4,2,D3-0:no-remote
RG003,high,M_exact,"M_rho,beta",0.013487,0.126225,4,2,D3-0:no-remote
RG003,high,M_exact,M_star,0.038339,0.193867,4,2,D3-0:no-remote
RG003,high,M_exact,M_cluster,0.0,0.0,4,2,D3-0:no-remote
RG003,high,M_0,M_rho,0.005751,0.076877,4,2,D3-0:no-remote
RG003,high,M_0,"M_rho,beta",0.007285,0.067642,4,2,D3-0:no-remote
RG003,high,M_0,M_star,0.0,0.0,4,2,D3-0:no-remote
RG003,high,M_0,M_cluster,0.038339,0.193867,4,2,D3-0:no-remote
RG003,high,M_rho,"M_rho,beta",0.000895,0.039752,4,2,D3-0:no-remote
RG003,high,M_rho,M_star,0.005751,0.076877,4,2,D3-0:no-remote
RG003,high,M_rho,M_cluster,0.019372,0.14372,4,2,D3-0:no-remote
RG003,high,"M_rho,beta",M_star,0.007285,0.067642,4,2,D3-0:no-remote
RG003,high,"M_rho,beta",M_cluster,0.013487,0.126225,4,2,D3-0:no-remote
RG003,high,M_star,M_cluster,0.038339,0.193867,4,2,D3-0:no-remote
RG003,medium,M_exact,M_0,0.002375,0.058169,4,2,D3-0:no-remote
RG003,medium,M_exact,M_rho,0.000699,0.030146,4,2,D3-0:no-remote
RG003,medium,M_exact,"M_rho,beta",0.000282,0.019464,4,2,D3-0:no-remote
RG003,medium,M_exact,M_star,0.002375,0.058169,4,2,D3-0:no-remote
RG003,medium,M_exact,M_cluster,0.0,0.0,4,2,D3-0:no-remote
RG003,medium,M_0,M_rho,0.000649,0.028022,4,2,D3-0:no-remote
RG003,medium,M_0,"M_rho,beta",0.001103,0.038704,4,2,D3-0:no-remote
RG003,medium,M_0,M_star,0.0,0.0,4,2,D3-0:no-remote
RG003,medium,M_0,M_cluster,0.002375,0.058169,4,2,D3-0:no-remote
RG003,medium,M_rho,"M_rho,beta",9.4e-05,0.010682,4,2,D3-0:no-remote
RG003,medium,M_rho,M_star,0.000649,0.028022,4,2,D3-0:no-remote
RG003,medium,M_rho,M_cluster,0.000699,0.030146,4,2,D3-0:no-remote
RG003,medium,"M_rho,beta",M_star,0.001103,0.038704,4,2,D3-0:no-remote
RG003,medium,"M_rho,beta",M_cluster,0.000282,0.019464,4,2,D3-0:no-remote
RG003,medium,M_star,M_cluster,0.002375,0.058169,4,2,D3-0:no-remote
RG003,low,M_exact,M_0,2.7e-05,0.006716,4,2,D3-0:no-remote
RG003,low,M_exact,M_rho,6e-06,0.003095,4,2,D3-0:no-remote
RG003,low,M_exact,"M_rho,beta",1e-06,0.001131,4,2,D3-0:no-remote
RG003,low,M_exact,M_star,2.7e-05,0.006716,4,2,D3-0:no-remote
RG003,low,M_exact,M_cluster,0.0,0.0,4,2,D3-0:no-remote
RG003,low,M_0,M_rho,8e-06,0.003621,4,2,D3-0:no-remote
RG003,low,M_0,"M_rho,beta",3.6e-05,0.007847,4,2,D3-0:no-remote
RG003,low,M_0,M_star,0.0,0.0,4,2,D3-0:no-remote
RG003,low,M_0,M_cluster,2.7e-05,0.006716,4,2,D3-0:no-remote
RG003,low,M_rho,"M_rho,beta",1.1e-05,0.004226,4,2,D3-0:no-remote
RG003,low,M_rho,M_star,8e-06,0.003621,4,2,D3-0:no-remote
RG003,low,M_rho,M_cluster,6e-06,0.003095,4,2,D3-0:no-remote
RG003,low,"M_rho,beta",M_star,3.6e-05,0.007847,4,2,D3-0:no-remote
RG003,low,"M_rho,beta",M_cluster,1e-06,0.001131,4,2,D3-0:no-remote
RG003,low,M_star,M_cluster,2.7e-05,0.006716,4,2,D3-0:no-remote
RG004,high,M_exact,M_0,0.030163,0.232793,4,3,D3-0:no-remote
RG004,high,M_exact,M_rho,0.002838,0.068242,4,3,D3-0:no-remote
RG004,high,M_exact,"M_rho,beta",0.01979,0.193271,4,3,D3-0:no-remote
RG004,high,M_exact,M_star,0.030163,0.232793,4,3,D3-0:no-remote
RG004,high,M_exact,M_cluster,0.0,0.0,4,3,D3-0:no-remote
RG004,high,M_0,M_rho,0.01466,0.164551,4,3,D3-0:no-remote
RG004,high,M_0,"M_rho,beta",0.002496,0.062754,4,3,D3-0:no-remote
RG004,high,M_0,M_star,0.0,0.0,4,3,D3-0:no-remote
RG004,high,M_0,M_cluster,0.030163,0.232793,4,3,D3-0:no-remote
RG004,high,M_rho,"M_rho,beta",0.008077,0.125028,4,3,D3-0:no-remote
RG004,high,M_rho,M_star,0.01466,0.164551,4,3,D3-0:no-remote
RG004,high,M_rho,M_cluster,0.002838,0.068242,4,3,D3-0:no-remote
RG004,high,"M_rho,beta",M_star,0.002496,0.062754,4,3,D3-0:no-remote
RG004,high,"M_rho,beta",M_cluster,0.01979,0.193271,4,3,D3-0:no-remote
RG004,high,M_star,M_cluster,0.030163,0.232793,4,3,D3-0:no-remote
RG004,medium,M_exact,M_0,0.009345,0.123135,4,3,D3-0:no-remote
RG004,medium,M_exact,M_rho,0.001664,0.05175,4,3,D3-0:no-remote
RG004,medium,M_exact,"M_rho,beta",0.005809,0.101288,4,3,D3-0:no-remote
RG004,medium,M_exact,M_star,0.009345,0.123135,4,3,D3-0:no-remote
RG004,medium,M_exact,M_cluster,0.0,0.0,4,3,D3-0:no-remote
RG004,medium,M_0,M_rho,0.003137,0.071385,4,3,D3-0:no-remote
RG004,medium,M_0,"M_rho,beta",0.00051,0.030993,4,3,D3-0:no-remote
RG004,medium,M_0,M_star,0.0,0.0,4,3,D3-0:no-remote
RG004,medium,M_0,M_cluster,0.009345,0.123135,4,3,D3-0:no-remote
RG004,medium,M_rho,"M_rho,beta",0.001297,0.049538,4,3,D3-0:no-remote
RG004,medium,M_rho,M_star,0.003137,0.071385,4,3,D3-0:no-remote
RG004,medium,M_rho,M_cluster,0.001664,0.05175,4,3,D3-0:no-remote
RG004,medium,"M_rho,beta",M_star,0.00051,0.030993,4,3,D3-0:no-remote
RG004,medium,"M_rho,beta",M_cluster,0.005809,0.101288,4,3,D3-0:no-remote
RG004,medium,M_star,M_cluster,0.009345,0.123135,4,3,D3-0:no-remote
RG004,low,M_exact,M_0,5.2e-05,0.009187,4,3,D3-0:no-remote
RG004,low,M_exact,M_rho,1e-05,0.004171,4,3,D3-0:no-remote
RG004,low,M_exact,"M_rho,beta",5.8e-05,0.010236,4,3,D3-0:no-remote
RG004,low,M_exact,M_star,5.2e-05,0.009187,4,3,D3-0:no-remote
RG004,low,M_exact,M_cluster,0.0,0.0,4,3,D3-0:no-remote
RG004,low,M_0,M_rho,1.6e-05,0.005015,4,3,D3-0:no-remote
RG004,low,M_0,"M_rho,beta",3e-06,0.002138,4,3,D3-0:no-remote
RG004,low,M_0,M_star,0.0,0.0,4,3,D3-0:no-remote
RG004,low,M_0,M_cluster,5.2e-05,0.009187,4,3,D3-0:no-remote
RG004,low,M_rho,"M_rho,beta",2e-05,0.006064,4,3,D3-0:no-remote
RG004,low,M_rho,M_star,1.6e-05,0.005015,4,3,D3-0:no-remote
RG004,low,M_rho,M_cluster,1e-05,0.004171,4,3,D3-0:no-remote
RG004,low,"M_rho,beta",M_star,3e-06,0.002138,4,3,D3-0:no-remote
RG004,low,"M_rho,beta",M_cluster,5.8e-05,0.010236,4,3,D3-0:no-remote
RG004,low,M_star,M_cluster,5.2e-05,0.009187,4,3,D3-0:no-remote
RG005,high,M_exact,M_0,0.069185,0.285567,4,3,D3-0:no-remote
RG005,high,M_exact,M_rho,0.029266,0.194395,4,3,D3-0:no-remote
RG005,high,M_exact,"M_rho,beta",0.028975,0.202452,4,3,D3-0:no-remote
RG005,high,M_exact,M_star,0.069185,0.285567,4,3,D3-0:no-remote
RG005,high,M_exact,M_cluster,0.0,0.0,4,3,D3-0:no-remote
RG005,high,M_0,M_rho,0.015297,0.122889,4,3,D3-0:no-remote
RG005,high,M_0,"M_rho,beta",0.010306,0.083115,4,3,D3-0:no-remote
RG005,high,M_0,M_star,0.0,0.0,4,3,D3-0:no-remote
RG005,high,M_0,M_cluster,0.069185,0.285567,4,3,D3-0:no-remote
RG005,high,M_rho,"M_rho,beta",0.001732,0.056534,4,3,D3-0:no-remote
RG005,high,M_rho,M_star,0.015297,0.122889,4,3,D3-0:no-remote
RG005,high,M_rho,M_cluster,0.029266,0.194395,4,3,D3-0:no-remote
RG005,high,"M_rho,beta",M_star,0.010306,0.083115,4,3,D3-0:no-remote
RG005,high,"M_rho,beta",M_cluster,0.028975,0.202452,4,3,D3-0:no-remote
RG005,high,M_star,M_cluster,0.069185,0.285567,4,3,D3-0:no-remote
RG005,medium,M_exact,M_0,0.006146,0.095962,4,3,D3-0:no-remote
RG005,medium,M_exact,M_rho,0.001313,0.041868,4,3,D3-0:no-remote
RG005,medium,M_exact,"M_rho,beta",0.001344,0.045302,4,3,D3-0:no-remote
RG005,medium,M_exact,M_star,0.006146,0.095962,4,3,D3-0:no-remote
RG005,medium,M_exact,M_cluster,0.0,0.0,4,3,D3-0:no-remote
RG005,medium,M_0,M_rho,0.002247,0.054094,4,3,D3-0:no-remote
RG005,medium,M_0,"M_rho,beta",0.001859,0.05066,4,3,D3-0:no-remote
RG005,medium,M_0,M_star,0.0,0.0,4,3,D3-0:no-remote
RG005,medium,M_0,M_cluster,0.006146,0.095962,4,3,D3-0:no-remote
RG005,medium,M_rho,"M_rho,beta",5.9e-05,0.010406,4,3,D3-0:no-remote
RG005,medium,M_rho,M_star,0.002247,0.054094,4,3,D3-0:no-remote
RG005,medium,M_rho,M_cluster,0.001313,0.041868,4,3,D3-0:no-remote
RG005,medium,"M_rho,beta",M_star,0.001859,0.05066,4,3,D3-0:no-remote
RG005,medium,"M_rho,beta",M_cluster,0.001344,0.045302,4,3,D3-0:no-remote
RG005,medium,M_star,M_cluster,0.006146,0.095962,4,3,D3-0:no-remote
RG005,low,M_exact,M_0,5.4e-05,0.009559,4,3,D3-0:no-remote
RG005,low,M_exact,M_rho,1e-05,0.003797,4,3,D3-0:no-remote
RG005,low,M_exact,"M_rho,beta",2e-06,0.001544,4,3,D3-0:no-remote
RG005,low,M_exact,M_star,5.4e-05,0.009559,4,3,D3-0:no-remote
RG005,low,M_exact,M_cluster,0.0,0.0,4,3,D3-0:no-remote
RG005,low,M_0,M_rho,2e-05,0.005763,4,3,D3-0:no-remote
RG005,low,M_0,"M_rho,beta",3.8e-05,0.008015,4,3,D3-0:no-remote
RG005,low,M_0,M_star,0.0,0.0,4,3,D3-0:no-remote
RG005,low,M_0,M_cluster,5.4e-05,0.009559,4,3,D3-0:no-remote
RG005,low,M_rho,"M_rho,beta",4e-06,0.002253,4,3,D3-0:no-remote
RG005,low,M_rho,M_star,2e-05,0.005763,4,3,D3-0:no-remote
RG005,low,M_rho,M_cluster,1e-05,0.003797,4,3,D3-0:no-remote
RG005,low,"M_rho,beta",M_star,3.8e-05,0.008015,4,3,D3-0:no-remote
RG005,low,"M_rho,beta",M_cluster,2e-06,0.001544,4,3,D3-0:no-remote
RG005,low,M_star,M_cluster,5.4e-05,0.009559,4,3,D3-0:no-remote
RG006,high,M_exact,M_0,0.07174,0.292489,4,4,D3-0:no-remote
RG006,high,M_exact,M_rho,0.024245,0.190187,4,4,D3-0:no-remote
RG006,high,M_exact,"M_rho,beta",0.031844,0.213696,4,4,D3-0:no-remote
RG006,high,M_exact,M_star,0.07174,0.292489,4,4,D3-0:no-remote
RG006,high,M_exact,M_cluster,0.0,0.0,4,4,D3-0:no-remote
RG006,high,M_0,M_rho,0.013972,0.102302,4,4,D3-0:no-remote
RG006,high,M_0,"M_rho,beta",0.009086,0.078793,4,4,D3-0:no-remote
RG006,high,M_0,M_star,0.0,0.0,4,4,D3-0:no-remote
RG006,high,M_0,M_cluster,0.07174,0.292489,4,4,D3-0:no-remote
RG006,high,M_rho,"M_rho,beta",0.000548,0.023509,4,4,D3-0:no-remote
RG006,high,M_rho,M_star,0.013972,0.102302,4,4,D3-0:no-remote
RG006,high,M_rho,M_cluster,0.024245,0.190187,4,4,D3-0:no-remote
RG006,high,"M_rho,beta",M_star,0.009086,0.078793,4,4,D3-0:no-remote
RG006,high,"M_rho,beta",M_cluster,0.031844,0.213696,4,4,D3-0:no-remote
RG006,high,M_star,M_cluster,0.07174,0.292489,4,4,D3-0:no-remote
RG006,medium,M_exact,M_0,0.006245,0.096814,4,4,D3-0:no-remote
RG006,medium,M_exact,M_rho,0.000698,0.03368,4,4,D3-0:no-remote
RG006,medium,M_exact,"M_rho,beta",0.001209,0.044058,4,4,D3-0:no-remote
RG006,medium,M_exact,M_star,0.006245,0.096814,4,4,D3-0:no-remote
RG006,medium,M_exact,M_cluster,0.0,0.0,4,4,D3-0:no-remote
RG006,medium,M_0,M_rho,0.002776,0.063134,4,4,D3-0:no-remote
RG006,medium,M_0,"M_rho,beta",0.001968,0.052756,4,4,D3-0:no-remote
RG006,medium,M_0,M_star,0.0,0.0,4,4,D3-0:no-remote
RG006,medium,M_0,M_cluster,0.006245,0.096814,4,4,D3-0:no-remote
RG006,medium,M_rho,"M_rho,beta",7e-05,0.010378,4,4,D3-0:no-remote
RG006,medium,M_rho,M_star,0.002776,0.063134,4,4,D3-0:no-remote
RG006,medium,M_rho,M_cluster,0.000698,0.03368,4,4,D3-0:no-remote
RG006,medium,"M_rho,beta",M_star,0.001968,0.052756,4,4,D3-0:no-remote
RG006,medium,"M_rho,beta",M_cluster,0.001209,0.044058,4,4,D3-0:no-remote
RG006,medium,M_star,M_cluster,0.006245,0.096814,4,4,D3-0:no-remote
RG006,low,M_exact,M_0,5.1e-05,0.009263,4,4,D3-0:no-remote
RG006,low,M_exact,M_rho,4e-06,0.00255,4,4,D3-0:no-remote
RG006,low,M_exact,"M_rho,beta",0.0,0.000578,4,4,D3-0:no-remote
RG006,low,M_exact,M_star,5.1e-05,0.009263,4,4,D3-0:no-remote
RG006,low,M_exact,M_cluster,0.0,0.0,4,4,D3-0:no-remote
RG006,low,M_0,M_rho,2.7e-05,0.006714,4,4,D3-0:no-remote
RG006,low,M_0,"M_rho,beta",4.4e-05,0.008685,4,4,D3-0:no-remote
RG006,low,M_0,M_star,0.0,0.0,4,4,D3-0:no-remote
RG006,low,M_0,M_cluster,5.1e-05,0.009263,4,4,D3-0:no-remote
RG006,low,M_rho,"M_rho,beta",2e-06,0.001972,4,4,D3-0:no-remote
RG006,low,M_rho,M_star,2.7e-05,0.006714,4,4,D3-0:no-remote
RG006,low,M_rho,M_cluster,4e-06,0.00255,4,4,D3-0:no-remote
RG006,low,"M_rho,beta",M_star,4.4e-05,0.008685,4,4,D3-0:no-remote
RG006,low,"M_rho,beta",M_cluster,0.0,0.000578,4,4,D3-0:no-remote
RG006,low,M_star,M_cluster,5.1e-05,0.009263,4,4,D3-0:no-remote
RG007,high,M_exact,M_0,0.065694,0.275987,4,2,D3-0:no-remote
RG007,high,M_exact,M_rho,0.022047,0.178808,4,2,D3-0:no-remote
RG007,high,M_exact,"M_rho,beta",0.024478,0.187073,4,2,D3-0:no-remote
RG007,high,M_exact,M_star,0.065694,0.275987,4,2,D3-0:no-remote
RG007,high,M_exact,M_cluster,0.0,0.0,4,2,D3-0:no-remote
RG007,high,M_0,M_rho,0.012849,0.097179,4,2,D3-0:no-remote
RG007,high,M_0,"M_rho,beta",0.011104,0.088914,4,2,D3-0:no-remote
RG007,high,M_0,M_star,0.0,0.0,4,2,D3-0:no-remote
RG007,high,M_0,M_cluster,0.065694,0.275987,4,2,D3-0:no-remote
RG007,high,M_rho,"M_rho,beta",6.7e-05,0.008265,4,2,D3-0:no-remote
RG007,high,M_rho,M_star,0.012849,0.097179,4,2,D3-0:no-remote
RG007,high,M_rho,M_cluster,0.022047,0.178808,4,2,D3-0:no-remote
RG007,high,"M_rho,beta",M_star,0.011104,0.088914,4,2,D3-0:no-remote
RG007,high,"M_rho,beta",M_cluster,0.024478,0.187073,4,2,D3-0:no-remote
RG007,high,M_star,M_cluster,0.065694,0.275987,4,2,D3-0:no-remote
RG007,medium,M_exact,M_0,0.00582,0.093252,4,2,D3-0:no-remote
RG007,medium,M_exact,M_rho,0.000899,0.037982,4,2,D3-0:no-remote
RG007,medium,M_exact,"M_rho,beta",0.001098,0.041887,4,2,D3-0:no-remote
RG007,medium,M_exact,M_star,0.00582,0.093252,4,2,D3-0:no-remote
RG007,medium,M_exact,M_cluster,0.0,0.0,4,2,D3-0:no-remote
RG007,medium,M_0,M_rho,0.002152,0.05527,4,2,D3-0:no-remote
RG007,medium,M_0,"M_rho,beta",0.001869,0.051366,4,2,D3-0:no-remote
RG007,medium,M_0,M_star,0.0,0.0,4,2,D3-0:no-remote
RG007,medium,M_0,M_cluster,0.00582,0.093252,4,2,D3-0:no-remote
RG007,medium,M_rho,"M_rho,beta",1e-05,0.003904,4,2,D3-0:no-remote
RG007,medium,M_rho,M_star,0.002152,0.05527,4,2,D3-0:no-remote
RG007,medium,M_rho,M_cluster,0.000899,0.037982,4,2,D3-0:no-remote
RG007,medium,"M_rho,beta",M_star,0.001869,0.051366,4,2,D3-0:no-remote
RG007,medium,"M_rho,beta",M_cluster,0.001098,0.041887,4,2,D3-0:no-remote
RG007,medium,M_star,M_cluster,0.00582,0.093252,4,2,D3-0:no-remote
RG007,low,M_exact,M_0,4.7e-05,0.008923,4,2,D3-0:no-remote
RG007,low,M_exact,M_rho,6e-06,0.003314,4,2,D3-0:no-remote
RG007,low,M_exact,"M_rho,beta",1e-06,0.001368,4,2,D3-0:no-remote
RG007,low,M_exact,M_star,4.7e-05,0.008923,4,2,D3-0:no-remote
RG007,low,M_exact,M_cluster,0.0,0.0,4,2,D3-0:no-remote
RG007,low,M_0,M_rho,1.9e-05,0.005608,4,2,D3-0:no-remote
RG007,low,M_0,"M_rho,beta",3.4e-05,0.007554,4,2,D3-0:no-remote
RG007,low,M_0,M_star,0.0,0.0,4,2,D3-0:no-remote
RG007,low,M_0,M_cluster,4.7e-05,0.008923,4,2,D3-0:no-remote
RG007,low,M_rho,"M_rho,beta",2e-06,0.001946,4,2,D3-0:no-remote
RG007,low,M_rho,M_star,1.9e-05,0.005608,4,2,D3-0:no-remote
RG007,low,M_rho,M_cluster,6e-06,0.003314,4,2,D3-0:no-remote
RG007,low,"M_rho,beta",M_star,3.4e-05,0.007554,4,2,D3-0:no-remote
RG007,low,"M_rho,beta",M_cluster,1e-06,0.001368,4,2,D3-0:no-remote
RG007,low,M_star,M_cluster,4.7e-05,0.008923,4,2,D3-0:no-remote
RG008,high,M_exact,M_0,0.105285,0.44564,3,2,D3-1:tree-like-remote
RG008,high,M_exact,M_rho,0.019594,0.18199,3,2,D3-1:tree-like-remote
RG008,high,M_exact,"M_rho,beta",0.063136,0.341777,3,2,D3-1:tree-like-remote
RG008,high,M_exact,M_star,0.256285,0.675101,3,2,D3-1:tree-like-remote
RG008,high,M_exact,M_cluster,0.0,0.0,3,2,D3-1:tree-like-remote
RG008,high,M_0,M_rho,0.037662,0.263649,3,2,D3-1:tree-like-remote
RG008,high,M_0,"M_rho,beta",0.005976,0.103863,3,2,D3-1:tree-like-remote
RG008,high,M_0,M_star,0.040122,0.229461,3,2,D3-1:tree-like-remote
RG008,high,M_0,M_cluster,0.105285,0.44564,3,2,D3-1:tree-like-remote
RG008,high,M_rho,"M_rho,beta",0.013868,0.159786,3,2,D3-1:tree-like-remote
RG008,high,M_rho,M_star,0.146403,0.49311,3,2,D3-1:tree-like-remote
RG008,high,M_rho,M_cluster,0.019594,0.18199,3,2,D3-1:tree-like-remote
RG008,high,"M_rho,beta",M_star,0.074721,0.333324,3,2,D3-1:tree-like-remote
RG008,high,"M_rho,beta",M_cluster,0.063136,0.341777,3,2,D3-1:tree-like-remote
RG008,high,M_star,M_cluster,0.256285,0.675101,3,2,D3-1:tree-like-remote
RG008,medium,M_exact,M_0,0.011607,0.146845,3,2,D3-1:tree-like-remote
RG008,medium,M_exact,M_rho,0.001416,0.052838,3,2,D3-1:tree-like-remote
RG008,medium,M_exact,"M_rho,beta",0.004843,0.095788,3,2,D3-1:tree-like-remote
RG008,medium,M_exact,M_star,0.036576,0.254826,3,2,D3-1:tree-like-remote
RG008,medium,M_exact,M_cluster,0.0,0.0,3,2,D3-1:tree-like-remote
RG008,medium,M_0,M_rho,0.004995,0.094006,3,2,D3-1:tree-like-remote
